Label,Video,Shuffle,Speaker,Party,Activation,Sentiment,englishHansard
0000605,2016 06 02 4,0.438290,"Mr. Mark Gerretsen (Kingston and the Islands, Lib.)",LIB,6,4,"In my riding of Kingston and the Islands two prison farms were closed in Collins Bay and Joyceville, without proper consultation of the public and to widespread concern from the public."
0000782,2016 01 25 1,0.438499,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",LIB,4,7,"We were elected on a platform to invest in Canada to ensure a stronger future, create the growth that has been lacking for 10 years now, and create jobs for the middle class and all those who want to join it."
0000874,2015 05 15 3,0.438599,"Mr. Dan Albas (Parliamentary Secretary to the President of the Treasury Board, CPC)",CPC,5,5,These changes do not impose a legislated regime.
0000160,2017 09 27 9,0.438773,Hunter Tootoo,IND,5,5,"Mr. Speaker, my question is for the Prime Minister. "
0000400,2017 01 30 9,0.438777,"Mrs. Sylvie Boucher (Beauport—Côte-de-Beaupré—Île d'Orléans—Charlevoix, CPC)",CPC,8,1,"With his usual arrogance, the Prime Minister demonstrated his lack of respect for Canadians and official languages."
0000681,2016 04 14 0,0.441031,"Ms. Brigitte Sansoucy (Saint-Hyacinthe—Bagot, NDP)",NDP,6,6, Will the government immediately make recurrent funding available for mental health care services for first nations youth?
0000953,2015 03 12 2,0.441498,"Mr. Mathieu Ravignat (Pontiac, NDP)",NDP,5,4,"Such things can be overlooked, which is what happened in Markham after the Prime Minister's former chief of staff got involved."
0000642,2016 05 09 1,0.441684,"Mr. Gérard Deltell (Louis-Saint-Laurent, CPC)",CPC,6,3,"When the time came to meet the President of the United States, where was the Minister of Natural Resources?"
0000897,2015 04 29 6,0.443136,"Mr. Kevin Lamoureux (Winnipeg North, Lib.)",LIB,6,3,"Tragically, about 25 police and firefighters die in the line of duty, on average, every year. "
0000587,2016 06 10 6,0.445635,"Hon. John McKay (Parliamentary Secretary to the Minister of National Defence, Lib.)",LIB,8,1,"Therefore, the question is based upon gossip and rumour, and wherever else the hon. member gets his source of information."
0000959,2015 03 12 8,0.447091,"Hon. Scott Brison (Kings—Hants, Lib.)",LIB,5,5,"Yet, Alberta's finance minister is set to deliver a budget on March 26."
0000469,2016 11 16 8,0.447121,"Mme Anne Minh-Thu Quach (Salaberry—Suroît, NPD)",NDP,5,4,"Mr. Speaker, there is currently nothing stopping another wreck from docking in Beauharnois, for example."
0000979,2015 02 25 8,0.447162,"Hon. Kerry-Lynne D. Findlay (Minister of National Revenue, CPC)",CPC,4,7,"The CRA has an excellent record of combatting international tax evasion through over 8,600 cases identifying over $5.6 billion in additional taxes."
0000188,2017 06 20 7,0.447883,Karine Trudel,NDP,7,5,"Mr. Speaker, despite the government's announcement, a lot of work remains to be done to save all the forestry jobs once and for all. "
0000483,2016 10 31 2,0.448492,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",LIB,3,7,"That is why we are so committed to working with indigenous peoples and with provinces and territories, municipalities, and partners to ensure that we are building a strong and resilient future for young people right across the country. "
0000081,2017 11 02 0,0.449428,Bill Morneau,LIB,5,5,Those are the numbers. 
0000613,2016 05 20 2,0.449766,"Ms. Leona Alleslev (Parliamentary Secretary to the Minister of Public Services and Procurement, Lib.)",LIB,6,6," Madam Speaker, the government is committed to open and transparent competitions that balance the socio-economic needs of the government and the country with those of the industry that we have in this country."
0000519,2016 10 18 8,0.450070,"Ms. Kamal Khera (Parliamentary Secretary to the Minister of Health, Lib.)",LIB,5,6,"We launched a five-point action plan to address opioid misuse, and in November the Minister of Health will be hosting a summit on opioids, bringing together experts, patient groups, governments, and regulators to discuss the current crisis and identify actions moving forward."
0001002,2015 02 05 1,0.450247,"Ms. Rosane Doré Lefebvre (Alfred-Pellan, NDP)",NDP,6,4,"Mr. Speaker, on the Conservative's new security bill, Canadians have more questions than answers about whether these new powers are necessary, or even what they do."
0000253,2017 05 10 2,0.450676,Rona Ambrose,CPC,6,4,"Mr. Speaker, this is unbelievable."
0000544,2016 09 28 3,0.451374,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",LIB,5,6,That is why we are working with the provinces and our partners in industry to ensure that we reduce our greenhouse gas emissions.
0000236,2017 05 18 5,0.451753,Chrystia Freeland,LIB,5,7,"I would like to recognize the work of the member for Selkirk—Interlake—Eastman on this bill, as well as my colleague the member for Etobicoke Centre and the great Irwin Cotler."
0000779,2016 01 28 8,0.452273,"Hon. Diane Lebouthillier (Minister of National Revenue, Lib.)",LIB,6,6, During the election we campaigned on increasing the deduction for northern residents. It is a priority.
0000245,2017 05 15 4,0.452413,Bardish Chagger,LIB,4,6,"Mr. Speaker, I have mentioned that we have put in place a new appointment process that supports open, transparent, and merit-based selection. "
0000021,2017 12 05 0,0.453372,Tracey Ramsey,NDP,7,2,"Mr. Speaker, once again, zero transparency from the government on whether it has decided to launch formal negotiations with China, just like the Prime Minister's trip to Vietnam where Canadians were left to wonder if the TPP negotiations were on the agenda or not."
0000617,2016 05 20 6,0.458500,"Mr. Mark Strahl (Chilliwack—Hope, CPC)",CPC,7,4,Why did the minister appoint someone with such a clear bias on shrimp allocation to his advisory panel?
0000481,2016 10 31 0,0.460446,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",LIB,2,6,"Mr. Speaker, as the member opposite well knows, I spend a tremendous amount of time working hard for Canadians right across the country, meeting with them, meeting with crowds, meeting with individuals, listening to consumer groups, listening to small businesses, engaging with Canadians right across the country, and I will continue to do so, as will the members of our cabinet."
0000315,2017 03 20 4,0.462077,"L’hon. Mélanie Joly (ministre du Patrimoine canadien, Lib.)",LIB,6,6,"  Of course, we launched public consultations last year to consider all the repercussions that digital services have on the entire Canadian cultural ecosystem."
0000668,2016 04 22 7,0.462396,"Hon. Hunter Tootoo (Minister of Fisheries, Oceans and the Canadian Coast Guard, Lib.)",LIB,8,5,"I would like to inform the member and this House that actually yesterday I signed off on a whole bunch of those things, and we are addressing the backlog that is there."
0000864,2015 05 27 3,0.463319,"Hon. Chris Alexander (Minister of Citizenship and Immigration, CPC)",CPC,8,3,"Mr. Speaker, it is pathetic to hear a New Democrat claim the Liberals' immigration policy was a model."
0000083,2017 11 02 2,0.463431,Nathan Cullen,NDP,8,2," When are they actually going to live up to those words, or are they just meaningless words written on paper?"
0000288,2017 04 12 7,0.463634,"Ms. Rachel Blaney (North Island—Powell River, NDP)",NDP,6,5,Will the government leverage our combined buying power so that together we can negotiate lower drug prices?
0000243,2017 05 15 2,0.463893,Blaine Calkins,CPC,7,3,Is it maybe Dalton McGuinty as the ethics commissioner or Kathleen Wynne as the lobbying commissioner? 
0000732,2016 02 23 1,0.464094,"Hon. Bill Morneau (Minister of Finance, Lib.)",LIB,5,5,We will invest and this ratio will grow at a lower rate than in the past 10 years.
0000822,2015 06 12 1,0.464218,"Mr. Colin Carrie (Parliamentary Secretary to the Minister of the Environment, CPC)",CPC,4,7,"Since 2006, as I said in French, we have taken action on more than 2,700 substances under the chemicals management plan, and we are on track to assess 4,300 substances by 2020."
0000836,2015 06 09 5,0.465084,"Ms. Ève Péclet (La Pointe-de-l'Île, NDP)",NDP,5,3,"Mr. Speaker, what the member is refusing to say is that, when the scandal broke, the Prime Minister came to Mike Duffy's defence. "
0000482,2016 10 31 1,0.466496,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",LIB,4,7,That is why we invested $8.4 billion over five years in our first budget and why we are continuing to work with the communities to invest in the health and safety of their young people.
0000173,2017 09 19 2,0.466667,Kevin Sorenson,CPC,5,6,"Farmers often mortgage their homes, their home quarter, and their land in order to expand, innovate, and create jobs for the local rural community."
0000985,2015 02 20 4,0.469707,"Ms. Roxanne James (Parliamentary Secretary to the Minister of Public Safety and Emergency Preparedness, CPC)",CPC,7,3,The Liberal member knows full well—
0000718,2016 03 09 7,0.470317,"Hon. John McKay (Parliamentary Secretary to the Minister of National Defence, Lib.)",LIB,5,8,We are contributing in a significant and major way.
0000607,2016 06 02 6,0.470804,"Mr. Mark Strahl (Chilliwack—Hope, CPC)",CPC,6,4,"Mr. Speaker, the Ethics Commissioner has ruled that the new Minister of Fisheries, Oceans and the Canadian Coast Guard cannot have any dealings with the Irving family."
0000680,2016 04 19 9,0.473570,"Hon. Chrystia Freeland (Minister of International Trade, Lib.)",LIB,5,6,"In fact, the trade committee is currently in British Columbia consulting."
0000389,2017 02 02 8,0.473896,"Hon. Peter Kent (Thornhill, CPC)",CPC,6,5,"Mr. Speaker, it has become clear this week that Vladimir Putin is testing resolve of western democracies and the new American president. "
0000501,2016 10 21 0,0.474452,"Hon. Navdeep Bains (Minister of Innovation, Science and Economic Development, Lib.)",LIB,6,5,"Madam Speaker, first and foremost, our thoughts go out to the workers and their families during this difficult time."
0000225,2017 06 01 4,0.476941,John Nater,CPC,7,4,How many times did Madeleine Meilleur meet with members of the PMO before being appointed as the nominee to the official languages portfolio?
0000398,2017 01 30 7,0.477598,"Ms. Georgina Jolibois (Desnethé—Missinippi—Churchill River, NDP)",NDP,6,5,Will the minister commit to ongoing funding so that northern youth are employed?
0000096,2017 10 30 5,0.477775,Marc Garneau,LIB,5,5,"Using a risk-based approach, we periodically conduct an airline safety audit. "
0000065,2017 11 20 4,0.478474,Bill Morneau,LIB,6,6,"Mr. Speaker, as I have said, I will continue to work on behalf of Canadians. "
0000053,2017 11 23 2,0.479267,Rachel Blaney,NDP,6,3,"Mr. Speaker, yesterday, the Liberal government finally announced its housing strategy—"
0000040,2017 12 01 9,0.481328,Kennedy Steward,LIB,5,3,"According to Statistics Canada, in 2012, during the worst year of Stephen Harper's war on science, the federal government employed 37,000 scientists and researchers."
0000606,2016 06 02 5,0.481855,"Hon. Ralph Goodale (Minister of Public Safety and Emergency Preparedness, Lib.)",LIB,5,7,I thank the member for Kingston and the Islands for contributing to that goal.
0000038,2017 12 01 7,0.482402,Sheila Malcolmson,NDP,7,4,Does the minister concede that this bill fails to end gender discrimination for all indigenous women?
0000161,2017 09 22 0,0.482583,Jean-Claude Poissant,LIB,5,5,I want to assure my colleague that our government will not change any tax benefits that support the growth of family-owned businesses.
0000640,2016 05 12 9,0.483369,"Mr. James Bezan (Selkirk—Interlake—Eastman, CPC)",CPC,5,5,Conservatives have tabled the Sergei Magnitsky law in both the House and the Senate.
0000556,2016 09 23 5,0.485049,Ms. Dianne L. Watts,CPC,7,4,Will the minister please tell Canadians exactly how many Liberal infrastructure projects have actual shovels in the ground and are under construction?
0000460,2016 11 21 9,0.485214,"Mr. Louis Plamondon (Bécancour—Nicolet—Saurel, BQ)",BQ,5,4,Bill C-29 makes it possible for banks to circumvent Quebec's consumer protection laws and the business practices they govern. 
