Label,Video,Shuffle,Speaker,Party,Activation,Sentiment,englishHansard
0000072,2017 11 07 1,0.401149,Guy Caron,NDP,7,3,"Instead of hiding behind the bogus excuse that it felt legal anyway, we can roll up our sleeves and do something about it."
0000254,2017 05 10 3,0.401423,Thomas Mulcair,NDP,8,3,Has he simply decided that the best thing for him is that he decides from now on who gets to investigate him?
0000810,2015 12 07 9,0.401640,"Hon. Carolyn Bennett (Minister of Indigenous and Northern Affairs, Lib.)",LIB,6,7,"With political will, leadership, and partnership, nation-to-nation, we are going to get this done."
0000156,2017 09 27 5,0.402325,Justin Trudeau,LIB,6,3,We are looking at the fact that wealthy individuals use private corporations to pay lower tax rates than middle-class Canadians.
0000613,2016 05 20 2,0.402830,"Ms. Leona Alleslev (Parliamentary Secretary to the Minister of Public Services and Procurement, Lib.)",LIB,4,6," Madam Speaker, the government is committed to open and transparent competitions that balance the socio-economic needs of the government and the country with those of the industry that we have in this country."
0000565,2016 09 19 4,0.406559,"Mr. Blake Richards (Banff—Airdrie, CPC)",CPC,7,3,"First the Liberals charged entry into their town halls, then the justice minister turned away over 30 people from her meeting, and now the Liberals are making shady deals with third parties to make sunny ways electoral ads, despite the claims we are hearing today."
0000158,2017 09 27 7,0.407451,Justin Trudeau,LIB,8,2,"The fact is that we should all be outraged, and remain outraged, that Canadian governments violated a Canadian's fundamental rights."
0000153,2017 09 27 2,0.407472,Justin Trudeau,LIB,6,3,That is why we put forward proposals that will ask wealthy Canadians to stop using the advantages that the system currently gives them.
0000154,2017 09 27 3,0.408430,Justin Trudeau,LIB,5,6,"As chief science advisor, she will provide impartial scientific advice to me and the Minister of Science so we can make better decisions, based on evidence, on health and environmental issues that affect all Canadians."
0000597,2016 06 07 6,0.408702,"Hon. Amarjeet Sohi (Minister of Infrastructure and Communities, Lib.)",LIB,4,6,"The city of Toronto will receive $840 million in phase one, which can include active transportation, as we currently develop our second term, phase two, long-term plan."
0000788,2016 01 25 7,0.410181,"Hon. Jane Philpott (Minister of Health, Lib.)",LIB,5,6,I am committed to working with my provincial and territorial colleagues to uphold the Canada Health Act.
0000367,2017 02 10 6,0.410658,"Mr. Steven MacKinnon (Parliamentary Secretary to the Minister of Public Services and Procurement, Lib.)",LIB,8,2,I cannot believe that members across the floor have the nerve to ask us questions about this massive problem they created. 
0000822,2015 06 12 1,0.411290,"Mr. Colin Carrie (Parliamentary Secretary to the Minister of the Environment, CPC)",CPC,3,6,"Since 2006, as I said in French, we have taken action on more than 2,700 substances under the chemicals management plan, and we are on track to assess 4,300 substances by 2020."
0000605,2016 06 02 4,0.412005,"Mr. Mark Gerretsen (Kingston and the Islands, Lib.)",LIB,6,3,"In my riding of Kingston and the Islands two prison farms were closed in Collins Bay and Joyceville, without proper consultation of the public and to widespread concern from the public."
0000069,2017 11 20 8,0.412168,James Bezan,CPC,8,2,"While the Prime Minister defends his billionaire friends, he has already targeted Canadians suffering from diabetes, cut the danger pay of our troops fighting ISIS, and now has removed the allowances for ill and injured soldiers, all of this to pay for the Prime Minister's out of control spending."
0000747,2016 02 18 6,0.413191,"Hon. Jane Philpott (Minister of Health, Lib.)",LIB,4,6,We will work together to reach new agreements as to what the health care system needs to meet the needs of Canadians.
0000380,2017 02 07 9,0.413995,"Hon. Jean-Yves Duclos (Minister of Families, Children and Social Development, Lib.)",LIB,5,6,Our government believes that all Canadians deserve access to housing that meets their needs and that they can afford. 
0000792,2015 12 09 1,0.414025,"Hon. Bill Morneau (Minister of Finance, Lib.)",LIB,4,4,"Mr. Speaker, we find ourselves in a more challenging situation than we expected. "
0000262,2017 05 05 1,0.414469,"Mr. Alexandre Boulerice (Rosemont—La Petite-Patrie, NDP)",NDP,7,3, I have one simple question: what happens if they say no?
0000088,2017 11 02 7,0.414743,Shannon Stubbs,CPC,8,3,"Instead of insulting MPs and insinuating that female elected representatives cannot do math, why does the finance minister not just come clean and answer the questions?"
0000515,2016 10 18 4,0.415533,"Hon. Bill Morneau (Minister of Finance, Lib.)",LIB,6,3,"Mr. Speaker, I would encourage the hon. member to speak to some of the Albertans that she is speaking about, because she would find that they have actually had a reduction in taxes this year, which has gone to help their families—"
0000862,2015 05 27 1,0.416945,"Hon. Thomas Mulcair (Leader of the Opposition, NDP)",NDP,6,4,When will the Prime Minister order the full Duffy audit released?
0000854,2015 06 01 3,0.418136,"Hon. Steven Blaney (Minister of Public Safety and Emergency Preparedness, CPC)",CPC,5,6,"While training and procurement are matters that fall under the direct purview of the RCMP, our government supports Canada's law enforcement agencies with legislative tools, resources like we find in budget 2015, that the member could support, which they need to get the job done, fighting crime and ensuring the safety and security of our communities."
0000673,2016 04 19 2,0.418213,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",LIB,6,7,"For the administrative steps that have followed, we are demonstrating government by cabinet, which means I have tremendous confidence in the ministers in our government to make the right decisions on files that cross their desks, and they do so with the full support of the prime minister, because that is why we put them in this job."
0000473,2016 11 04 2,0.418295,"Mr. Serge Cormier (Parliamentary Secretary to the Minister of Fisheries, Oceans and the Canadian Coast Guard, Lib.)",LIB,6,6,"Mr. Speaker, I would like to start by reassuring the marine industry, the St. Lawrence Seaway Management Corporation, and all users of the Seaway that the Coast Guard takes icebreaking operations very seriously and provides exemplary service."
0000291,2017 04 07 0,0.419876,"Hon. Bardish Chagger (Leader of the Government in the House of Commons and Minister of Small Business and Tourism, Lib.)",LIB,6,6,"Mr. Speaker, this government was elected on a commitment to Canadians to modernize the way this place worked and to bring it into the 21st century."
0000813,2015 06 17 2,0.420693,"Right Hon. Stephen Harper (Prime Minister, CPC)",CPC,5,4,"Mr. Speaker, once again, as those who have investigated this have said that I am neither a participant nor a witness to any of these events, there is absolutely no reason why I would be before the court."
0000496,2016 10 26 5,0.421559,"Hon. Amarjeet Sohi (Minister of Infrastructure and Communities, Lib.)",LIB,6,6,"Mr. Speaker, I am proud of the unprecedented level of co-operation we have with the Federation of Canadian Municipalities and the big city mayors."
0000706,2016 03 21 5,0.421910,"Ms. Marjolaine Boutin-Sweet (Hochelaga, NDP)",NDP,6,3,What measures will the government take to fix these problems once and for all? These problems should not be happening in a country like ours.
0000386,2017 02 02 5,0.422141,"Hon. Amarjeet Sohi (Minister of Infrastructure and Communities, Lib.)",LIB,4,6,"Since doing that, we have approved 1,200 projects, with a combined investment of $14 billion. "
0000434,2016 11 29 3,0.424157,"Mr. John Barlow (Foothills, CPC)",CPC,7,3,These energy workers are relying on food banks and many are losing their homes.
0000121,2017 10 17 0,0.424351,Andrew Scheer,CPC,7,3,"During the last election, the Prime Minister accused local business owners of being tax cheats"
0000133,2017 10 05 2,0.426020,Chrystia Freeland,LIB,6,4,"It is worth reminding people, particularly our American interlocutors, that the United States has a very great surplus in dairy trade with Canada of 5:1, and that is what I do at the negotiating table."
0000931,2015 03 27 0,0.426608,"Mr. Marc Garneau (Westmount—Ville-Marie, Lib.)",LIB,6,3,"Outside of a full recession, we have had the slowest consecutive 15 months of job growth on record."
0000334,2017 02 24 3,0.427633,"Mr. David Lametti (Parliamentary Secretary to the Minister of Innovation, Science and Economic Development, Lib.)",LIB,6,7,This is a good deal for Canada.
0000289,2017 04 12 8,0.428122,"Hon. Peter Kent (Thornhill, CPC)",CPC,6,3,    The government has lamely suggested it needs more time to study the report.
0000760,2016 02 05 9,0.428513,"Mr. Luc Thériault (Montcalm, BQ)",BQ,7,4,The question is simple. When will the government stand up for Quebec's economy?
0000242,2017 05 15 1,0.429175,Amarjeet Sohi,LIB,7,4,"We are there to support them, whether we do that through our traditional funding models, which took billions and billions of dollars, or allow the infrastructure bank to build more infrastructure for Canadian—"
0000087,2017 11 02 6,0.430458,Scott Brison,LIB,5,4," Mr. Speaker, in 2006, the Conservatives promised to reform the Access to Information Act."
0000225,2017 06 01 4,0.431511,John Nater,CPC,7,3,How many times did Madeleine Meilleur meet with members of the PMO before being appointed as the nominee to the official languages portfolio?
0000954,2015 03 12 3,0.432024,"Hon. Diane Finley (Minister of Public Works and Government Services, CPC)",CPC,6,3,It is unfortunate that the NDP voted against this program that has benefited virtually all of their constituents.
0000926,2015 04 01 5,0.433472,"Hon. Ralph Goodale (Wascana, Lib.)",LIB,7,2,"Mr. Speaker, here is the government's record: the economy is shrinking, unemployment is up, TD Bank says it is getting worse, CIBC says job quality is at the lowest ebb in 25 years, BNN is reporting the most pessimistic business outlook since the last recession, and the Bank of Canada says only substantial monetary stimulus is keeping Canada from falling back into recession."
0000185,2017 06 20 4,0.435561,Ralph Goodale,LIB,4,6,We have taken his judgment to heart and in fact implemented in this legislation the kind of framework to ensure that the law and the Constitution are properly respected.
0000351,2017 02 15 0,0.436294,"Hon. Rona Ambrose (Leader of the Opposition, CPC)",CPC,4,4,My question is simple. 
0000600,2016 06 07 9,0.436642,"L’hon. Mélanie Joly (ministre du Patrimoine canadien, Lib.)",LIB,4,6,"That is why I will work with my colleague, the Minister of Transport, on this issue, to ensure that the recommendations of the Commissioner of Official Languages will be examined."
0000917,2015 04 21 6,0.436679,"Hon. Ed Holder (Minister of State (Science and Technology), CPC)",CPC,4,5,"Mr. Speaker, the pyrrhotite problem falls under provincial jurisdiction."
0000021,2017 12 05 0,0.437988,Tracey Ramsey,NDP,7,3,"Mr. Speaker, once again, zero transparency from the government on whether it has decided to launch formal negotiations with China, just like the Prime Minister's trip to Vietnam where Canadians were left to wonder if the TPP negotiations were on the agenda or not."
0000338,2017 02 24 7,0.438951,"Hon. Ahmed Hussen (Minister of Immigration, Refugees and Citizenship, Lib.)",LIB,7,7,"Mr. Speaker, our government is proud of Canada's tradition of compassion toward those who are fleeing war and persecution."
0000722,2016 02 26 1,0.439271,"Mr. Peter Julian (New Westminster—Burnaby, NDP)",NDP,7,3,"Conservative cuts of course made it even worse for those who have lost their jobs, and now fewer than four in 10 unemployed Canadians can access benefits."
0000345,2017 02 21 4,0.439585,"Hon. Pierre Poilievre (Carleton, CPC)",CPC,6,3,"Mr. Speaker, we know from Statistics Canada data that carbon taxes disproportionately harm those with the least, because they must spend roughly one-third more of their household income on the items that will be taxed."
